train_id,source,destination,travel_class,quota,current_wl,days_to_journey,day_of_week,is_weekend,historical_confirmation_rate,historical_cancellation_rate,confirmed
12951,Mumbai,Delhi,2A,TQ,5,21,4,0,0.943,0.303,1
12621,Chennai,New Delhi,SL,GN,19,23,2,0,0.936,0.166,1
12621,Chennai,New Delhi,SL,TQ,4,22,0,0,0.85,0.176,1
12621,Chennai,New Delhi,SL,GN,23,9,2,0,0.745,0.251,0
12840,Chennai,Howrah,2A,GN,15,8,3,0,0.789,0.143,0
12622,New Delhi,Chennai,3A,TQ,28,24,1,0,0.653,0.103,0
12622,New Delhi,Chennai,3A,GN,8,12,2,0,0.699,0.17,0
12839,Howrah,Chennai,CC,GN,53,23,6,1,0.842,0.162,0
12839,Howrah,Chennai,2A,GN,15,21,5,1,0.745,0.12,0
12007,Chennai,Bengaluru,2A,GN,34,18,6,1,0.679,0.134,0
12951,Mumbai,Delhi,CC,GN,37,20,2,0,0.739,0.146,0
12007,Chennai,Bengaluru,CC,TQ,26,22,3,0,0.889,0.151,0
12839,Howrah,Chennai,3A,GN,55,11,3,0,0.673,0.206,0
12622,New Delhi,Chennai,CC,GN,23,17,0,0,0.881,0.048,1
12840,Chennai,Howrah,3A,GN,13,25,1,0,0.893,0.228,1
12952,Delhi,Mumbai,CC,TQ,20,26,2,0,0.587,0.03,1
12008,Bengaluru,Chennai,2A,GN,57,3,1,0,0.817,0.13,1
12952,Delhi,Mumbai,SL,GN,13,25,3,0,0.783,0.335,1
12952,Delhi,Mumbai,SL,GN,38,6,3,0,0.803,0.165,0
12008,Bengaluru,Chennai,CC,GN,57,6,5,1,0.76,0.159,0
12007,Chennai,Bengaluru,3A,TQ,41,30,4,0,0.744,0.218,1
12008,Bengaluru,Chennai,CC,GN,15,13,0,0,0.903,0.11,0
12840,Chennai,Howrah,CC,TQ,47,27,4,0,0.556,0.032,0
12952,Delhi,Mumbai,3A,TQ,32,18,4,0,0.659,0.165,1
12840,Chennai,Howrah,2A,GN,19,20,6,1,0.782,0.242,0
12952,Delhi,Mumbai,CC,GN,34,16,0,0,0.952,0.15,1
12840,Chennai,Howrah,CC,TQ,12,1,2,0,0.735,0.268,0
12007,Chennai,Bengaluru,SL,GN,23,24,5,1,0.735,0.08,1
12840,Chennai,Howrah,SL,GN,51,11,0,0,0.657,0.11,0
12840,Chennai,Howrah,3A,GN,38,23,4,0,0.95,0.203,1
12951,Mumbai,Delhi,SL,GN,32,17,0,0,0.699,0.045,0
12622,New Delhi,Chennai,SL,GN,48,8,0,0,0.736,0.225,0
12840,Chennai,Howrah,CC,GN,24,23,5,1,0.865,0.173,1
12621,Chennai,New Delhi,2A,GN,3,26,2,0,0.853,0.224,1
12839,Howrah,Chennai,3A,TQ,23,4,6,1,0.717,0.157,0
12622,New Delhi,Chennai,SL,GN,21,30,4,0,0.788,0.053,1
12622,New Delhi,Chennai,2A,GN,21,24,0,0,0.62,0.095,0
12840,Chennai,Howrah,2A,GN,40,18,1,0,0.799,0.213,0
12839,Howrah,Chennai,SL,GN,45,6,4,0,0.812,0.164,1
12622,New Delhi,Chennai,CC,TQ,13,27,6,1,0.931,0.07,0
12839,Howrah,Chennai,2A,GN,56,15,1,0,0.739,0.312,0
12008,Bengaluru,Chennai,3A,GN,17,22,5,1,0.845,0.19,1
12008,Bengaluru,Chennai,3A,GN,38,17,5,1,0.793,0.238,1
12007,Chennai,Bengaluru,SL,GN,56,3,3,0,0.672,0.204,0
12622,New Delhi,Chennai,3A,GN,50,18,3,0,0.952,0.215,0
12621,Chennai,New Delhi,2A,GN,17,3,2,0,0.759,0.232,0
12840,Chennai,Howrah,SL,GN,7,11,1,0,0.751,0.125,1
12839,Howrah,Chennai,3A,GN,59,16,3,0,0.909,0.187,0
12840,Chennai,Howrah,CC,TQ,31,9,6,1,0.815,0.162,0
12621,Chennai,New Delhi,3A,GN,18,18,4,0,0.849,0.146,0
12839,Howrah,Chennai,SL,GN,56,26,4,0,0.583,0.102,0
12840,Chennai,Howrah,SL,GN,20,6,2,0,0.733,0.268,1
12839,Howrah,Chennai,CC,GN,19,5,5,1,0.756,0.27,0
12951,Mumbai,Delhi,2A,TQ,12,23,5,1,0.633,0.129,1
12621,Chennai,New Delhi,SL,GN,47,20,6,1,0.664,0.16,1
12952,Delhi,Mumbai,3A,GN,55,9,0,0,0.732,0.253,0
12621,Chennai,New Delhi,SL,GN,45,7,6,1,0.69,0.112,0
12621,Chennai,New Delhi,SL,GN,16,6,0,0,0.641,0.133,1
12007,Chennai,Bengaluru,CC,TQ,2,26,2,0,0.98,0.271,1
12622,New Delhi,Chennai,CC,GN,43,17,6,1,0.669,0.13,1
12840,Chennai,Howrah,CC,GN,29,15,3,0,0.679,0.112,1
12007,Chennai,Bengaluru,2A,GN,47,14,3,0,0.817,0.198,0
12622,New Delhi,Chennai,SL,GN,6,4,1,0,0.95,0.119,0
12007,Chennai,Bengaluru,2A,GN,29,4,5,1,0.738,0.092,0
12008,Bengaluru,Chennai,3A,TQ,15,25,3,0,0.878,0.217,1
12951,Mumbai,Delhi,CC,GN,34,13,1,0,0.71,0.197,0
12839,Howrah,Chennai,CC,GN,21,29,6,1,0.752,0.052,1
12952,Delhi,Mumbai,CC,TQ,46,7,4,0,0.592,0.063,0
12839,Howrah,Chennai,3A,GN,12,17,0,0,0.639,0.177,1
12622,New Delhi,Chennai,CC,GN,11,8,1,0,0.844,0.243,0
12952,Delhi,Mumbai,3A,GN,16,2,3,0,0.848,0.176,1
12008,Bengaluru,Chennai,CC,GN,57,20,1,0,0.911,0.16,0
12622,New Delhi,Chennai,3A,GN,32,25,1,0,0.774,0.266,1
12951,Mumbai,Delhi,2A,GN,2,29,6,1,0.872,0.193,1
12951,Mumbai,Delhi,3A,GN,18,24,5,1,0.818,0.202,0
12840,Chennai,Howrah,SL,GN,45,4,3,0,0.85,0.172,0
12621,Chennai,New Delhi,SL,GN,40,19,5,1,0.724,0.175,0
12621,Chennai,New Delhi,CC,GN,59,14,6,1,0.461,0.221,0
12840,Chennai,Howrah,CC,TQ,20,3,4,0,0.694,0.182,0
12952,Delhi,Mumbai,CC,GN,20,12,6,1,0.621,0.175,0
12622,New Delhi,Chennai,3A,GN,58,21,6,1,0.768,0.04,0
12622,New Delhi,Chennai,2A,GN,44,12,3,0,0.859,0.253,0
12008,Bengaluru,Chennai,2A,GN,13,13,3,0,0.705,0.253,1
12840,Chennai,Howrah,3A,GN,51,26,6,1,0.85,0.259,0
12839,Howrah,Chennai,2A,GN,31,23,5,1,0.773,0.169,0
12622,New Delhi,Chennai,3A,GN,28,1,2,0,0.798,0.204,0
12621,Chennai,New Delhi,2A,GN,25,12,1,0,0.71,0.261,1
12007,Chennai,Bengaluru,SL,GN,54,25,3,0,0.802,0.112,0
12621,Chennai,New Delhi,CC,TQ,23,13,6,1,0.857,0.057,0
12008,Bengaluru,Chennai,3A,GN,28,17,2,0,0.914,0.035,1
12840,Chennai,Howrah,SL,GN,42,27,6,1,0.699,0.335,1
12952,Delhi,Mumbai,3A,GN,10,10,0,0,0.661,0.282,1
12952,Delhi,Mumbai,CC,GN,34,4,0,0,0.93,0.244,0
12840,Chennai,Howrah,SL,GN,36,18,3,0,0.739,0.189,0
12622,New Delhi,Chennai,SL,GN,47,27,2,0,0.917,0.072,0
12008,Bengaluru,Chennai,3A,GN,2,12,3,0,0.582,0.214,0
12952,Delhi,Mumbai,2A,TQ,23,26,4,0,0.934,0.069,1
12008,Bengaluru,Chennai,SL,TQ,10,5,3,0,0.682,0.139,0
12622,New Delhi,Chennai,2A,GN,54,18,2,0,0.762,0.085,0
12622,New Delhi,Chennai,SL,GN,24,22,1,0,0.644,0.211,1
12839,Howrah,Chennai,2A,TQ,14,7,3,0,0.757,0.177,0
12621,Chennai,New Delhi,3A,GN,58,15,6,1,0.836,0.095,0
12839,Howrah,Chennai,2A,GN,47,6,4,0,0.697,0.136,1
12952,Delhi,Mumbai,CC,GN,53,25,6,1,0.98,0.192,0
12621,Chennai,New Delhi,CC,GN,56,17,0,0,0.845,0.232,0
12008,Bengaluru,Chennai,SL,GN,28,18,2,0,0.872,0.102,1
12622,New Delhi,Chennai,CC,GN,46,25,1,0,0.833,0.184,0
12951,Mumbai,Delhi,2A,GN,10,23,4,0,0.776,0.237,1
12952,Delhi,Mumbai,2A,GN,35,7,4,0,0.791,0.183,1
12008,Bengaluru,Chennai,2A,GN,19,18,3,0,0.762,0.141,0
12621,Chennai,New Delhi,CC,TQ,49,5,1,0,0.811,0.235,0
12008,Bengaluru,Chennai,CC,GN,35,28,4,0,0.934,0.139,1
12839,Howrah,Chennai,CC,GN,43,18,6,1,0.854,0.094,0
12839,Howrah,Chennai,CC,GN,7,18,3,0,0.709,0.107,1
12007,Chennai,Bengaluru,3A,GN,45,13,0,0,0.74,0.137,0
12951,Mumbai,Delhi,SL,GN,57,29,5,1,0.98,0.161,0
12007,Chennai,Bengaluru,2A,GN,19,18,0,0,0.691,0.157,1
12008,Bengaluru,Chennai,2A,GN,16,2,4,0,0.865,0.159,1
12952,Delhi,Mumbai,3A,GN,34,16,3,0,0.729,0.269,1
12952,Delhi,Mumbai,CC,GN,31,10,1,0,0.948,0.076,0
12952,Delhi,Mumbai,2A,GN,40,9,4,0,0.769,0.25,1
12951,Mumbai,Delhi,SL,GN,31,9,2,0,0.895,0.161,0
12007,Chennai,Bengaluru,CC,GN,12,5,1,0,0.98,0.19,1
12007,Chennai,Bengaluru,3A,GN,5,23,6,1,0.828,0.111,1
12839,Howrah,Chennai,CC,GN,6,3,1,0,0.743,0.148,0
12008,Bengaluru,Chennai,2A,TQ,24,9,3,0,0.946,0.136,0
12621,Chennai,New Delhi,3A,GN,30,19,0,0,0.778,0.129,1
12951,Mumbai,Delhi,SL,GN,13,7,2,0,0.669,0.131,1
12008,Bengaluru,Chennai,SL,GN,55,17,5,1,0.796,0.335,1
12008,Bengaluru,Chennai,2A,TQ,21,22,6,1,0.718,0.231,0
12621,Chennai,New Delhi,2A,GN,1,29,6,1,0.803,0.134,0
12952,Delhi,Mumbai,2A,GN,7,12,6,1,0.881,0.204,1
12622,New Delhi,Chennai,SL,GN,17,3,4,0,0.765,0.227,0
12622,New Delhi,Chennai,CC,GN,18,18,5,1,0.802,0.185,1
12621,Chennai,New Delhi,3A,TQ,41,2,4,0,0.822,0.183,0
12008,Bengaluru,Chennai,2A,TQ,31,29,0,0,0.655,0.167,1
12007,Chennai,Bengaluru,CC,GN,53,22,2,0,0.696,0.208,0
12952,Delhi,Mumbai,SL,GN,16,19,0,0,0.86,0.124,1
12621,Chennai,New Delhi,CC,GN,22,22,1,0,0.795,0.16,1
12951,Mumbai,Delhi,2A,GN,32,1,3,0,0.762,0.234,0
12951,Mumbai,Delhi,2A,GN,24,24,0,0,0.905,0.149,1
12839,Howrah,Chennai,3A,TQ,51,30,1,0,0.719,0.142,0
12839,Howrah,Chennai,CC,GN,58,1,3,0,0.809,0.141,0
12840,Chennai,Howrah,2A,GN,1,22,0,0,0.725,0.188,1
12952,Delhi,Mumbai,2A,GN,30,29,5,1,0.806,0.298,0
12008,Bengaluru,Chennai,3A,GN,15,14,5,1,0.682,0.111,1
12951,Mumbai,Delhi,SL,GN,21,29,5,1,0.839,0.151,0
12621,Chennai,New Delhi,SL,GN,23,7,3,0,0.787,0.186,0
12008,Bengaluru,Chennai,3A,GN,32,19,1,0,0.729,0.117,0
12008,Bengaluru,Chennai,2A,GN,6,19,1,0,0.861,0.136,1
12839,Howrah,Chennai,CC,TQ,33,15,3,0,0.74,0.097,0
12839,Howrah,Chennai,3A,GN,14,29,1,0,0.725,0.224,1
12952,Delhi,Mumbai,2A,GN,58,18,2,0,0.76,0.143,0
12951,Mumbai,Delhi,3A,GN,60,17,0,0,0.912,0.137,0
12840,Chennai,Howrah,CC,GN,15,30,2,0,0.691,0.223,1
12007,Chennai,Bengaluru,2A,GN,60,22,6,1,0.728,0.258,0
12007,Chennai,Bengaluru,3A,GN,24,8,5,1,0.726,0.162,0
12952,Delhi,Mumbai,CC,TQ,53,18,5,1,0.758,0.226,0
12840,Chennai,Howrah,3A,GN,18,10,3,0,0.755,0.222,1
12622,New Delhi,Chennai,CC,GN,43,12,0,0,0.899,0.179,1
12951,Mumbai,Delhi,CC,GN,26,26,5,1,0.774,0.218,1
12952,Delhi,Mumbai,CC,GN,3,11,0,0,0.755,0.152,0
12839,Howrah,Chennai,3A,GN,16,24,4,0,0.744,0.294,1
12839,Howrah,Chennai,CC,GN,20,16,6,1,0.718,0.201,1
12951,Mumbai,Delhi,SL,GN,3,20,3,0,0.692,0.03,1
12951,Mumbai,Delhi,CC,GN,28,16,3,0,0.802,0.083,0
12951,Mumbai,Delhi,CC,TQ,46,3,6,1,0.869,0.233,0
12008,Bengaluru,Chennai,SL,TQ,22,18,3,0,0.866,0.205,1
12840,Chennai,Howrah,CC,GN,20,27,4,0,0.79,0.17,1
12839,Howrah,Chennai,SL,GN,15,3,4,0,0.652,0.191,1
12008,Bengaluru,Chennai,CC,TQ,35,23,5,1,0.87,0.105,1
12952,Delhi,Mumbai,SL,GN,31,19,0,0,0.69,0.321,1
12008,Bengaluru,Chennai,SL,TQ,5,19,1,0,0.817,0.136,1
12622,New Delhi,Chennai,SL,GN,58,11,3,0,0.574,0.081,0
12007,Chennai,Bengaluru,3A,GN,14,16,5,1,0.855,0.223,0
12008,Bengaluru,Chennai,3A,TQ,22,12,1,0,0.7,0.295,0
12840,Chennai,Howrah,SL,GN,21,25,5,1,0.627,0.03,0
12951,Mumbai,Delhi,2A,GN,57,20,1,0,0.942,0.188,0
12622,New Delhi,Chennai,CC,GN,29,7,0,0,0.732,0.229,0
12008,Bengaluru,Chennai,3A,GN,24,8,4,0,0.725,0.16,1
12951,Mumbai,Delhi,3A,GN,33,15,4,0,0.674,0.25,1
12008,Bengaluru,Chennai,CC,GN,24,2,4,0,0.496,0.093,0
12621,Chennai,New Delhi,3A,GN,58,26,6,1,0.77,0.208,1
12840,Chennai,Howrah,CC,GN,40,30,3,0,0.726,0.148,1
12622,New Delhi,Chennai,SL,GN,46,18,6,1,0.856,0.259,0
12621,Chennai,New Delhi,CC,GN,37,23,4,0,0.71,0.067,1
12007,Chennai,Bengaluru,2A,TQ,30,29,6,1,0.948,0.046,1
12840,Chennai,Howrah,SL,GN,12,5,5,1,0.729,0.274,1
12951,Mumbai,Delhi,SL,GN,45,16,1,0,0.836,0.168,1
12840,Chennai,Howrah,2A,GN,57,15,5,1,0.677,0.12,0
12008,Bengaluru,Chennai,CC,TQ,16,8,3,0,0.774,0.197,0
12621,Chennai,New Delhi,3A,GN,55,2,0,0,0.761,0.159,0
12622,New Delhi,Chennai,3A,TQ,52,5,1,0,0.653,0.173,0
12951,Mumbai,Delhi,3A,GN,49,30,5,1,0.766,0.225,1
12840,Chennai,Howrah,2A,GN,47,15,2,0,0.896,0.183,0
12621,Chennai,New Delhi,CC,TQ,30,12,5,1,0.564,0.126,0
12839,Howrah,Chennai,CC,GN,23,22,4,0,0.695,0.065,0
12008,Bengaluru,Chennai,3A,GN,20,20,2,0,0.88,0.072,1
12951,Mumbai,Delhi,3A,GN,10,10,0,0,0.961,0.156,1
12007,Chennai,Bengaluru,SL,GN,5,26,0,0,0.878,0.155,1
12621,Chennai,New Delhi,CC,GN,13,14,0,0,0.919,0.203,0
12839,Howrah,Chennai,3A,GN,28,16,5,1,0.613,0.03,1
12840,Chennai,Howrah,SL,GN,6,25,4,0,0.835,0.24,1
12952,Delhi,Mumbai,2A,GN,45,23,3,0,0.899,0.139,1
12839,Howrah,Chennai,3A,GN,13,17,6,1,0.832,0.266,1
12621,Chennai,New Delhi,CC,GN,27,15,1,0,0.962,0.31,0
12007,Chennai,Bengaluru,3A,GN,17,7,3,0,0.728,0.159,1
12008,Bengaluru,Chennai,CC,GN,23,17,0,0,0.715,0.12,0
12007,Chennai,Bengaluru,2A,GN,19,13,3,0,0.69,0.221,1
12839,Howrah,Chennai,CC,GN,48,14,2,0,0.739,0.248,0
12840,Chennai,Howrah,3A,TQ,34,7,3,0,0.771,0.118,1
12621,Chennai,New Delhi,3A,GN,28,30,3,0,0.835,0.146,1
12008,Bengaluru,Chennai,3A,GN,48,20,4,0,0.623,0.095,0
12008,Bengaluru,Chennai,CC,TQ,18,2,1,0,0.77,0.335,0
12952,Delhi,Mumbai,2A,GN,59,23,6,1,0.734,0.193,0
12008,Bengaluru,Chennai,3A,GN,50,3,2,0,0.848,0.264,0
12839,Howrah,Chennai,CC,GN,6,19,4,0,0.666,0.182,1
12007,Chennai,Bengaluru,CC,GN,35,24,3,0,0.882,0.12,1
12008,Bengaluru,Chennai,SL,GN,49,3,0,0,0.608,0.116,0
12621,Chennai,New Delhi,CC,GN,24,5,3,0,0.884,0.191,0
12952,Delhi,Mumbai,CC,GN,45,3,2,0,0.793,0.06,0
12621,Chennai,New Delhi,CC,GN,45,7,4,0,0.652,0.114,0
12951,Mumbai,Delhi,CC,GN,7,7,0,0,0.657,0.168,0
12622,New Delhi,Chennai,SL,GN,49,29,4,0,0.871,0.125,0
12951,Mumbai,Delhi,3A,GN,37,30,2,0,0.82,0.053,1
12008,Bengaluru,Chennai,3A,GN,28,2,5,1,0.845,0.095,0
12839,Howrah,Chennai,SL,GN,27,30,1,0,0.651,0.219,0
12840,Chennai,Howrah,3A,GN,19,9,4,0,0.739,0.164,0
12840,Chennai,Howrah,CC,GN,11,1,5,1,0.888,0.246,0
12839,Howrah,Chennai,CC,TQ,25,11,5,1,0.912,0.085,0
12007,Chennai,Bengaluru,CC,GN,9,2,1,0,0.858,0.176,1
12008,Bengaluru,Chennai,CC,GN,10,5,5,1,0.585,0.22,0
12951,Mumbai,Delhi,CC,GN,15,27,0,0,0.78,0.206,1
12008,Bengaluru,Chennai,3A,TQ,8,8,0,0,0.953,0.085,0
12839,Howrah,Chennai,SL,GN,20,8,1,0,0.942,0.271,0
12008,Bengaluru,Chennai,CC,TQ,45,22,4,0,0.858,0.189,0
12622,New Delhi,Chennai,CC,GN,14,21,0,0,0.602,0.204,1
12622,New Delhi,Chennai,CC,GN,29,5,1,0,0.829,0.139,0
12952,Delhi,Mumbai,SL,TQ,1,23,1,0,0.566,0.192,0
12951,Mumbai,Delhi,3A,GN,2,12,5,1,0.874,0.225,1
12952,Delhi,Mumbai,2A,TQ,52,13,5,1,0.843,0.136,0
12007,Chennai,Bengaluru,SL,GN,10,3,3,0,0.652,0.133,0
12839,Howrah,Chennai,CC,GN,34,11,0,0,0.699,0.255,0
12839,Howrah,Chennai,SL,GN,23,7,2,0,0.776,0.063,0
12840,Chennai,Howrah,2A,GN,7,4,3,0,0.846,0.175,1
12008,Bengaluru,Chennai,CC,GN,25,16,1,0,0.721,0.111,1
12007,Chennai,Bengaluru,CC,GN,36,4,3,0,0.915,0.092,0
12839,Howrah,Chennai,SL,GN,21,17,3,0,0.894,0.265,1
12622,New Delhi,Chennai,CC,GN,59,1,2,0,0.733,0.156,0
12951,Mumbai,Delhi,CC,GN,29,7,5,1,0.707,0.053,1
12951,Mumbai,Delhi,2A,GN,45,10,0,0,0.732,0.341,0
12951,Mumbai,Delhi,SL,GN,4,18,1,0,0.68,0.199,1
12621,Chennai,New Delhi,3A,GN,38,13,1,0,0.756,0.21,1
12007,Chennai,Bengaluru,CC,GN,44,5,5,1,0.657,0.185,0
12007,Chennai,Bengaluru,2A,GN,30,9,1,0,0.634,0.053,0
12839,Howrah,Chennai,SL,GN,54,9,3,0,0.808,0.195,0
12008,Bengaluru,Chennai,SL,GN,44,10,2,0,0.91,0.13,0
12621,Chennai,New Delhi,3A,GN,24,21,5,1,0.678,0.21,1
12951,Mumbai,Delhi,2A,GN,26,18,4,0,0.75,0.186,1
12007,Chennai,Bengaluru,CC,GN,34,25,6,1,0.607,0.161,1
12839,Howrah,Chennai,2A,GN,26,27,5,1,0.638,0.188,0
12952,Delhi,Mumbai,2A,TQ,7,26,3,0,0.824,0.124,1
12007,Chennai,Bengaluru,3A,GN,28,1,2,0,0.712,0.03,1
12951,Mumbai,Delhi,CC,GN,38,2,0,0,0.911,0.236,0
12951,Mumbai,Delhi,3A,GN,54,6,1,0,0.98,0.219,0
12007,Chennai,Bengaluru,SL,GN,53,23,2,0,0.686,0.177,1
12951,Mumbai,Delhi,3A,GN,3,10,2,0,0.657,0.247,1
12008,Bengaluru,Chennai,CC,GN,27,28,6,1,0.674,0.119,1
12840,Chennai,Howrah,CC,GN,22,4,2,0,0.676,0.227,0
12621,Chennai,New Delhi,CC,TQ,32,19,1,0,0.619,0.161,0
12840,Chennai,Howrah,SL,GN,53,3,5,1,0.681,0.079,0
12008,Bengaluru,Chennai,2A,GN,36,28,4,0,0.904,0.265,1
12839,Howrah,Chennai,CC,GN,46,22,6,1,0.734,0.234,0
12007,Chennai,Bengaluru,2A,TQ,31,11,6,1,0.898,0.241,0
12007,Chennai,Bengaluru,SL,GN,52,13,4,0,0.772,0.03,0
12008,Bengaluru,Chennai,SL,GN,33,1,2,0,0.98,0.155,0
12621,Chennai,New Delhi,CC,GN,34,22,6,1,0.857,0.136,0
12008,Bengaluru,Chennai,SL,GN,50,20,3,0,0.821,0.139,0
12952,Delhi,Mumbai,3A,TQ,24,16,6,1,0.687,0.171,1
12839,Howrah,Chennai,CC,GN,5,22,0,0,0.791,0.23,1
12007,Chennai,Bengaluru,CC,GN,35,26,1,0,0.895,0.169,1
12007,Chennai,Bengaluru,CC,GN,53,7,4,0,0.739,0.14,0
12952,Delhi,Mumbai,SL,TQ,54,17,2,0,0.853,0.134,0
12007,Chennai,Bengaluru,2A,GN,26,29,4,0,0.749,0.08,0
12840,Chennai,Howrah,CC,GN,35,17,4,0,0.77,0.206,1
12951,Mumbai,Delhi,SL,GN,38,3,3,0,0.62,0.133,0
12951,Mumbai,Delhi,2A,GN,26,25,5,1,0.683,0.219,1
12840,Chennai,Howrah,SL,GN,36,26,4,0,0.75,0.29,1
12008,Bengaluru,Chennai,3A,TQ,9,28,2,0,0.742,0.19,1
12839,Howrah,Chennai,2A,GN,31,11,4,0,0.842,0.2,0
12622,New Delhi,Chennai,2A,GN,22,18,5,1,0.897,0.217,0
12007,Chennai,Bengaluru,3A,GN,50,14,5,1,0.751,0.216,0
12840,Chennai,Howrah,CC,GN,25,21,1,0,0.712,0.209,1
12007,Chennai,Bengaluru,SL,GN,14,8,0,0,0.697,0.202,1
12840,Chennai,Howrah,2A,GN,17,11,6,1,0.98,0.275,1
12839,Howrah,Chennai,SL,GN,7,30,3,0,0.731,0.082,1
12840,Chennai,Howrah,3A,GN,24,5,5,1,0.695,0.213,0
12622,New Delhi,Chennai,2A,GN,34,11,5,1,0.83,0.241,0
12008,Bengaluru,Chennai,3A,GN,8,10,5,1,0.755,0.112,1
12839,Howrah,Chennai,2A,GN,57,5,1,0,0.84,0.098,0
12839,Howrah,Chennai,3A,GN,38,4,1,0,0.728,0.273,0
12951,Mumbai,Delhi,3A,GN,48,28,2,0,0.866,0.051,0
12951,Mumbai,Delhi,3A,GN,9,16,2,0,0.666,0.206,1
12839,Howrah,Chennai,2A,GN,40,10,6,1,0.804,0.15,0
12008,Bengaluru,Chennai,SL,TQ,19,30,5,1,0.78,0.266,0
12008,Bengaluru,Chennai,3A,TQ,2,29,0,0,0.721,0.22,1
12839,Howrah,Chennai,CC,GN,32,27,0,0,0.688,0.227,0
12951,Mumbai,Delhi,SL,GN,35,18,6,1,0.886,0.105,1
12951,Mumbai,Delhi,3A,GN,48,8,6,1,0.933,0.174,0
12840,Chennai,Howrah,2A,GN,17,1,6,1,0.685,0.303,0
12952,Delhi,Mumbai,SL,GN,58,21,4,0,0.788,0.157,0
12951,Mumbai,Delhi,SL,TQ,3,11,3,0,0.848,0.155,1
12622,New Delhi,Chennai,2A,GN,14,7,0,0,0.763,0.085,1
12621,Chennai,New Delhi,2A,GN,16,7,5,1,0.653,0.298,1
12839,Howrah,Chennai,CC,GN,59,23,6,1,0.57,0.323,0
12952,Delhi,Mumbai,3A,GN,29,18,3,0,0.799,0.216,1
12951,Mumbai,Delhi,CC,GN,23,8,5,1,0.853,0.218,0
12952,Delhi,Mumbai,2A,GN,39,7,5,1,0.87,0.198,1
12008,Bengaluru,Chennai,3A,GN,52,27,0,0,0.779,0.054,1
12621,Chennai,New Delhi,3A,GN,20,16,0,0,0.761,0.201,1
12007,Chennai,Bengaluru,SL,GN,31,12,3,0,0.749,0.253,1
12951,Mumbai,Delhi,2A,GN,58,12,2,0,0.655,0.152,0
12007,Chennai,Bengaluru,3A,GN,25,30,1,0,0.837,0.126,1
12622,New Delhi,Chennai,SL,GN,58,27,4,0,0.778,0.059,0
12621,Chennai,New Delhi,3A,GN,50,2,2,0,0.669,0.317,0
12008,Bengaluru,Chennai,3A,GN,56,7,5,1,0.793,0.083,0
12622,New Delhi,Chennai,CC,GN,17,27,1,0,0.97,0.171,0
12839,Howrah,Chennai,2A,GN,11,6,5,1,0.701,0.182,0
12007,Chennai,Bengaluru,CC,GN,18,21,2,0,0.82,0.174,0
12840,Chennai,Howrah,SL,GN,45,10,6,1,0.605,0.083,0
12840,Chennai,Howrah,2A,GN,42,17,4,0,0.753,0.179,1
12839,Howrah,Chennai,2A,GN,39,24,0,0,0.847,0.207,0
12007,Chennai,Bengaluru,2A,GN,15,25,2,0,0.854,0.277,0
12007,Chennai,Bengaluru,CC,GN,7,6,4,0,0.803,0.152,1
12951,Mumbai,Delhi,2A,TQ,19,6,2,0,0.77,0.249,1
12622,New Delhi,Chennai,3A,GN,25,1,6,1,0.727,0.1,0
12952,Delhi,Mumbai,SL,GN,1,20,2,0,0.859,0.248,1
12007,Chennai,Bengaluru,CC,GN,52,21,4,0,0.725,0.09,0
12952,Delhi,Mumbai,3A,GN,17,21,5,1,0.826,0.196,0
12952,Delhi,Mumbai,3A,GN,60,10,1,0,0.584,0.045,0
12007,Chennai,Bengaluru,2A,GN,14,24,2,0,0.883,0.156,1
12007,Chennai,Bengaluru,2A,GN,49,21,0,0,0.745,0.03,1
12622,New Delhi,Chennai,CC,GN,55,23,2,0,0.703,0.237,0
12007,Chennai,Bengaluru,2A,GN,51,24,5,1,0.729,0.152,0
12622,New Delhi,Chennai,3A,GN,11,12,1,0,0.739,0.293,0
12840,Chennai,Howrah,CC,GN,31,23,4,0,0.789,0.173,0
12839,Howrah,Chennai,3A,TQ,11,15,4,0,0.862,0.21,1
12840,Chennai,Howrah,CC,GN,26,7,5,1,0.862,0.189,0
12621,Chennai,New Delhi,3A,GN,23,21,3,0,0.899,0.123,0
12007,Chennai,Bengaluru,2A,GN,31,23,4,0,0.693,0.216,1
12008,Bengaluru,Chennai,3A,TQ,11,19,2,0,0.891,0.103,1
12622,New Delhi,Chennai,3A,GN,14,12,6,1,0.654,0.111,1
12952,Delhi,Mumbai,CC,GN,42,2,0,0,0.937,0.212,0
12952,Delhi,Mumbai,CC,GN,36,28,4,0,0.593,0.165,0
12621,Chennai,New Delhi,2A,GN,19,16,5,1,0.76,0.067,1
12007,Chennai,Bengaluru,SL,TQ,47,20,3,0,0.817,0.111,1
12951,Mumbai,Delhi,SL,GN,2,16,0,0,0.853,0.226,0
12952,Delhi,Mumbai,CC,GN,35,25,4,0,0.847,0.213,1
12839,Howrah,Chennai,CC,GN,41,6,6,1,0.773,0.24,0
12951,Mumbai,Delhi,SL,GN,58,14,3,0,0.936,0.21,0
12622,New Delhi,Chennai,CC,GN,22,12,2,0,0.88,0.117,0
12622,New Delhi,Chennai,CC,GN,10,23,0,0,0.56,0.04,1
12007,Chennai,Bengaluru,SL,GN,15,17,3,0,0.775,0.188,1
12951,Mumbai,Delhi,CC,GN,59,17,6,1,0.784,0.091,0
